course_id,course_name,category,duration,enrolled_students,platform,price,completion_rate_clean,rating_clean
5902,Course_5902,Office Tools,11,4424,LinkedIn Learning,16.410.444.826.563.100,5.499,3.6
5903,Course_5903,AI,89,3324,LinkedIn Learning,13.343.004.724.936.300,9.783,3.9
5905,Course_5905,Business,11,2465,edX,5.625.926.452.485.850,8.611,3.0
5906,Course_5906,Technology,14,1491,Coursera,19.648.037.767.157.400,6.787,4.2
5907,Course_5907,Finance,67,2927,LinkedIn Learning,14.102.965.026.912.200,9.376,4.9
5908,Course_5908,Technology,59,2927,edX,7.514.284.148.962.360,5.848,3.0
5909,Course_5909,Programming,81,4050,edX,1.483.822.066.613.140,59.125,4.8
5910,Course_5910,Business,64,339,Udemy,1.670.013.796.871.210,5.428,4.3
5911,Course_5911,Business,46,399,LinkedIn Learning,1.041.215.603.193.450,8.418,3.7
5912,Course_5912,Design,55,1103,Udemy,7.324.145.024.934.210,60.478,4.8
5913,Course_5913,Marketing,50,1307,Udemy,18.449.361.091.114.100,7.713,3.8
5914,Course_5914,Design,14,1627,Coursera,11.574.287.899.526.200,9.692,3.8
5915,Course_5915,Office Tools,43,3171,LinkedIn Learning,7.373.848.681.360.390,5.02,3.1
5916,Course_5916,Business,75,2639,Udemy,23.456.716.417.831.900,8.176,4.2
5917,Course_5917,Programming,71,1731,edX,918.741.514.799.324,6.085,4.2
5918,Course_5918,Marketing,49,3792,LinkedIn Learning,1.684.557.039.717.910,8.618,3.9
5919,Course_5919,Technology,70,304,edX,14.647.241.547.616.100,6.529,3.8
5920,Course_5920,Office Tools,18,1786,Coursera,14.890.545.221.288.100,6.3,4.5
5921,Course_5921,Technology,79,3469,LinkedIn Learning,11.264.289.841.848.100,5.678,4.0
5924,Course_5924,Data Science,36,1620,Coursera,1.566.402.796.275.940,8.272,3.4
5925,Course_5925,Data Science,65,2962,Udemy,12.549.898.258.880.900,5.072,3.9
5926,Course_5926,Marketing,73,2839,edX,19.578.845.951.356.600,6.254,4.7
5927,Course_5927,Technology,47,2090,LinkedIn Learning,8.224.942.401.594.810,9.401,3.5
5928,Course_5928,Design,79,1930,Udemy,15.392.488.038.403.200,8.917,4.9
5929,Course_5929,Programming,13,2151,Udemy,6.369.982.918.871.280,7.412,3.2
5930,Course_5930,Data Science,55,2141,Coursera,19.561.199.009.414.600,74.173,4.2
5931,Course_5931,Office Tools,96,824,Udemy,8.411.774.223.218.890,7.249,4.0
5933,Course_5933,Office Tools,73,937,edX,8.036.398.807.021.300,51.255,4.7
5934,Course_5934,Marketing,51,1845,edX,3.177.888.759.400.740,6.813,4.1
5935,Course_5935,Design,29,1061,Udemy,7.268.826.845.401.910,6.978,3.7
5936,Course_5936,Business,15,1973,edX,170.704.749.668.067,9.728,3.4
5937,Course_5937,Business,59,1286,Udemy,17.990.916.387.938.000,8.915,4.4
5938,Course_5938,Business,78,2057,LinkedIn Learning,12.663.005.608.847.100,9.67,4.2
5939,Course_5939,Data Science,13,4648,LinkedIn Learning,3.756.942.164.760.840,7.387,3.8
5940,Course_5940,Technology,90,2073,LinkedIn Learning,1.105.455.751.452.650,7.699,3.2
5941,Course_5941,Finance,64,2033,edX,18.377.849.174.158.700,6.504,3.8
5942,Course_5942,Office Tools,65,1729,Coursera,1.177.409.968.447.410,5.579,4.7
5943,Course_5943,Business,100,3959,edX,30.394.197.931.610.900,5.28,3.1
5944,Course_5944,Data Science,59,508,edX,14.759.873.201.917.200,5.524,4.0
5946,Course_5946,Programming,45,1916,edX,16.908.510.136.936.100,8.367,3.1
5947,Course_5947,Office Tools,32,4413,LinkedIn Learning,1.878.579.584.016.320,6.599,4.1
5948,Course_5948,Design,26,452,edX,11.327.706.447.118.200,8.704,4.1
5949,Course_5949,Marketing,83,816,LinkedIn Learning,5.051.247.120.383.170,7.401,4.8
5950,Course_5950,Programming,33,1520,Udemy,6.132.991.940.361.720,7.43,4.3
5951,Course_5951,Business,95,4049,LinkedIn Learning,9.280.815.235.361.120,8.772,4.6
5952,Course_5952,Programming,57,2836,Udemy,11.099.749.689.676.600,8.435,3.5
5953,Course_5953,AI,79,4275,LinkedIn Learning,26.478.627.583.774.800,5.603,3.8
5954,Course_5954,Technology,23,1541,LinkedIn Learning,16.284.553.298.764.900,7.565,3.8
5955,Course_5955,Marketing,83,3030,Udemy,14.269.565.675.495.200,7.061,3.6
5957,Course_5957,Business,43,2033,LinkedIn Learning,18.098.541.898.424.300,7.082,3.7
5959,Course_5959,Finance,43,1394,edX,21.849.365.179.823.100,5.075,3.0
5960,Course_5960,Data Science,98,4911,edX,13.446.475.056.482.700,6.058,4.2
5961,Course_5961,Finance,52,3816,LinkedIn Learning,11.093.684.681.409.800,6.027,3.6
5962,Course_5962,Marketing,57,393,LinkedIn Learning,15.996.198.492.763.800,7.253,4.4
5963,Course_5963,Programming,70,1684,Udemy,11.413.039.661.046.900,9.848,3.3
5964,Course_5964,Finance,10,3080,Coursera,14.729.647.815.000.400,9.841,3.7
5965,Course_5965,Marketing,34,3214,edX,1.182.509.204.785.820,50.476,3.0
5966,Course_5966,Business,80,1993,LinkedIn Learning,9.876.817.397.617.590,7.092,3.0
5967,Course_5967,Marketing,16,1102,Udemy,15.702.132.929.410.900,8.08,4.9
5968,Course_5968,Marketing,94,4907,LinkedIn Learning,26.229.162.216.337.300,5.799,4.1
5969,Course_5969,Business,89,1977,Udemy,1.480.742.799.189.240,8.581,4.2
5970,Course_5970,Office Tools,73,4661,edX,6.761.439.928.130.220,62.041,4.0
5972,Course_5972,Design,34,2870,Coursera,1.971.975.704.042.930,7.298,4.4
5973,Course_5973,Technology,79,2794,LinkedIn Learning,20.673.740.280.446.900,7.842,4.2
5974,Course_5974,AI,28,644,LinkedIn Learning,30.595.149.406.638.300,7.779,3.3
5975,Course_5975,Technology,87,4690,edX,6.420.083.941.554.130,9.118,3.0
5976,Course_5976,Business,47,1346,Udemy,40.718.631.612.809.100,9.163,4.0
5977,Course_5977,Marketing,96,397,Udemy,13.019.514.809.253.800,94.82,4.3
5978,Course_5978,Office Tools,53,525,edX,12.578.479.104.773.300,5.235,3.4
5979,Course_5979,Programming,37,350,Udemy,14.884.618.154.014.000,8.106,4.3
5980,Course_5980,Finance,33,568,edX,3.378.574.036.365.750,8.55,3.8
5981,Course_5981,AI,11,1305,LinkedIn Learning,21.689.727.863.558.400,7.673,3.9
5982,Course_5982,Programming,22,1931,Udemy,12.029.011.558.426.400,9.239,3.3
5983,Course_5983,Business,38,273,LinkedIn Learning,8.233.709.674.324.350,8.691,3.5
5985,Course_5985,Design,86,2477,edX,17.960.992.560.491.800,6.039,3.9
5986,Course_5986,Business,79,905,Coursera,14.895.255.012.279.200,55.094,4.9
5987,Course_5987,AI,49,3283,edX,13.450.919.266.357.700,6.64,3.3
5988,Course_5988,Business,58,4697,Udemy,4.612.454.446.075.160,6.928,3.8
5989,Course_5989,AI,45,3000,edX,5.881.923.915.900.550,8.993,4.1
5990,Course_5990,Business,95,701,LinkedIn Learning,13.171.058.215.418.200,8.327,3.7
5991,Course_5991,Office Tools,78,2963,LinkedIn Learning,50.034.480.314.200.000,50.096,3.3
5992,Course_5992,Programming,85,1277,Udemy,14.205.941.432.188.200,9.346,3.7
5994,Course_5994,AI,99,3058,Udemy,10.199.357.222.449.500,7.468,3.7
5995,Course_5995,Technology,93,2571,Coursera,1.677.954.120.216.310,7.141,4.7
5997,Course_5997,Finance,20,289,Coursera,18.512.622.231.972.600,9.572,3.2
5998,Course_5998,Business,20,2593,Coursera,14.403.489.317.545.100,6.793,4.0
5999,Course_5999,AI,39,4066,Coursera,12.629.378.004.096.500,57.465,3.1
6000,Course_6000,Marketing,62,1481,Coursera,1.087.566.895.210.400,8.026,3.7
6001,Course_6001,Marketing,28,2419,edX,10.859.861.849.528.700,5.689,3.4
6003,Course_6003,Finance,69,2669,LinkedIn Learning,7.358.256.674.347.200,7.863,4.3
6004,Course_6004,AI,80,3782,Coursera,17.751.674.129.152.700,5.963,4.4
6005,Course_6005,AI,85,1243,Coursera,19.689.450.954.665.400,6.95,3.4
6006,Course_6006,AI,53,616,LinkedIn Learning,11.985.276.827.317.700,7.914,3.8
6007,Course_6007,Office Tools,35,777,edX,13.435.686.118.429.000,7.469,4.6
6008,Course_6008,Finance,16,2152,LinkedIn Learning,12.153.142.383.315.300,9.639,4.7
6009,Course_6009,Business,85,2586,LinkedIn Learning,24.534.590.246.218.100,5.877,4.5
6010,Course_6010,Finance,86,3517,LinkedIn Learning,16.611.397.381.652.700,7.314,4.4
6012,Course_6012,Data Science,39,4544,edX,14.991.094.198.751.700,7.547,4.6
6013,Course_6013,Marketing,54,394,Coursera,8.241.448.840.328.760,5.603,4.1
6014,Course_6014,Design,12,3322,edX,9.044.863.885.479.950,9.251,3.2
6015,Course_6015,Data Science,65,4121,Coursera,17.229.276.462.740.200,61.577,3.0
6016,Course_6016,Office Tools,86,2754,LinkedIn Learning,13.299.352.257.059.900,71.81,3.6
6017,Course_6017,Marketing,25,861,Udemy,17.715.659.985.623.600,7.298,4.8
6018,Course_6018,Business,13,1071,edX,9.715.047.758.618.540,5.545,3.4
6019,Course_6019,AI,65,4069,edX,19.388.471.117.341.200,9.685,3.0
6020,Course_6020,Programming,78,4815,Coursera,18.301.786.071.420.600,9.17,4.2
6021,Course_6021,Design,98,236,edX,10.923.722.605.529.700,8.784,4.7
6022,Course_6022,Data Science,98,1164,Udemy,17.472.064.689.475.200,5.053,4.2
6023,Course_6023,Finance,60,1353,LinkedIn Learning,11.252.611.183.128.800,7.917,4.3
6024,Course_6024,Technology,68,4159,Udemy,7.684.637.481.859.740,7.224,4.2
6025,Course_6025,AI,58,1816,Udemy,11.987.314.140.277.800,6.969,4.0
6026,Course_6026,Business,85,1319,Coursera,18.553.314.392.663.100,6.353,4.8
6027,Course_6027,Office Tools,46,2728,edX,4.130.134.380.535.440,8.464,3.4
6028,Course_6028,Design,77,275,Udemy,611.608.005.911.364,8.208,3.3
6029,Course_6029,Technology,34,642,Coursera,1.833.737.163.881.510,6.812,3.0
6030,Course_6030,AI,21,2118,Coursera,19.659.001.243.816.500,8.709,3.5
6031,Course_6031,Marketing,65,3347,edX,1.942.558.609.004.190,6.982,4.0
6033,Course_6033,AI,89,1207,Udemy,12.172.017.670.750.800,8.277,3.6
6034,Course_6034,Finance,61,367,LinkedIn Learning,1.508.108.431.330.350,5.436,3.1
6035,Course_6035,Marketing,53,1387,LinkedIn Learning,11.905.707.252.589.300,6.726,3.9
6036,Course_6036,Data Science,32,447,Coursera,16.547.515.119.365.600,9.613,4.1
6037,Course_6037,Design,64,4590,Udemy,4.184.936.231.191.950,8.721,4.0
6038,Course_6038,Data Science,51,2636,Udemy,1.711.156.837.891.040,6.538,4.3
6039,Course_6039,Marketing,66,1403,Coursera,9.971.520.906.611.370,8.588,3.9
6040,Course_6040,Finance,95,1831,LinkedIn Learning,16.988.349.036.692.300,8.221,3.9
6041,Course_6041,AI,20,1399,Udemy,12.860.709.221.447.600,7.187,3.5
6042,Course_6042,Technology,57,2717,Udemy,1.794.091.391.676.430,6.945,4.5
6043,Course_6043,Data Science,56,2893,Udemy,34.286.986.859.935.500,6.312,3.8
6044,Course_6044,Design,49,941,Coursera,9.119.627.661.346.470,5.092,4.7
6045,Course_6045,Data Science,36,251,Coursera,7.960.133.725.291.640,9.944,3.4
6046,Course_6046,Design,56,1378,Coursera,4.815.900.354.208.930,57.792,4.6
6047,Course_6047,Marketing,38,1311,edX,5.106.553.455.719.680,8.227,4.8
6048,Course_6048,Design,99,3949,Coursera,8.851.040.956.554.680,7.593,4.1
6049,Course_6049,AI,37,1936,edX,12.174.824.629.890.000,6.577,3.9
6050,Course_6050,Technology,29,926,Udemy,31.777.697.543.717.800,8.391,3.5
6051,Course_6051,Programming,61,1710,Coursera,1.541.482.100.023.200,8.495,3.5
6052,Course_6052,Marketing,10,1333,Coursera,53.363.282.387.465.100,9.794,3.5
6053,Course_6053,Technology,40,1837,LinkedIn Learning,7.736.454.018.712.220,5.408,4.9
6054,Course_6054,Office Tools,93,689,edX,17.594.795.752.662.900,9.703,3.9
6055,Course_6055,Marketing,21,2836,Coursera,13.100.019.032.413.200,8.864,4.2
6056,Course_6056,Programming,72,2372,LinkedIn Learning,6.364.504.630.224.990,6.991,4.6
6057,Course_6057,AI,72,4074,Udemy,19.013.682.307.715.900,6.21,4.9
6058,Course_6058,Business,46,748,LinkedIn Learning,11.654.710.768.715.900,6.258,4.2
6059,Course_6059,Data Science,45,2949,edX,100.726.335.855.234,9.092,4.4
6060,Course_6060,Design,98,291,Coursera,8.045.199.060.902.010,5.03,4.2
6061,Course_6061,Finance,43,760,LinkedIn Learning,5.228.183.979.488.810,60.697,4.3
6062,Course_6062,AI,37,1838,Udemy,9.389.564.379.967.410,9.142,4.6
6063,Course_6063,Business,57,2854,edX,13.749.201.884.495.500,87.731,3.6
6064,Course_6064,Marketing,16,3982,Coursera,29.646.139.724.698.200,9.94,3.5
6065,Course_6065,Design,62,3436,Udemy,11.201.401.778.022.400,9.234,3.7
6066,Course_6066,Data Science,45,818,LinkedIn Learning,9.826.613.350.993.190,6.991,4.6
6067,Course_6067,Office Tools,73,4745,Coursera,9.416.404.937.482.180,7.412,4.9
6068,Course_6068,AI,26,3471,edX,10.866.566.727.599.500,6.256,3.3
6069,Course_6069,Data Science,70,809,edX,21.104.299.328.263.200,62.363,3.3
6070,Course_6070,Business,75,4961,edX,6.372.198.253.893.280,9.011,3.5
6071,Course_6071,Design,42,1773,edX,2.144.987.443.430.490,8.67,3.6
6072,Course_6072,Marketing,91,2825,LinkedIn Learning,15.019.753.426.672.300,9.248,3.5
6073,Course_6073,Technology,85,3893,Udemy,6.875.854.250.267.590,6.653,3.1
6074,Course_6074,Design,35,4607,edX,3.941.345.730.687.930,8.58,4.1
6075,Course_6075,Technology,32,292,LinkedIn Learning,6.893.709.269.531.000,5.473,4.4
6076,Course_6076,Design,14,2075,edX,11.131.634.884.004.900,7.964,4.0
6077,Course_6077,AI,38,432,Udemy,9.009.494.829.086.840,6.4,4.3
6078,Course_6078,Programming,28,1917,edX,312.541.851.365.052,7.016,4.1
6079,Course_6079,Design,10,3561,LinkedIn Learning,3.268.097.975.979.740,7.971,4.6
6080,Course_6080,Technology,33,2645,Udemy,19.202.875.467.361.600,8.696,3.8
6081,Course_6081,Design,46,4943,Coursera,6.462.444.241.935.280,8.853,4.1
6082,Course_6082,Technology,52,637,LinkedIn Learning,199.602.147.290.588,51.23,3.4
6083,Course_6083,Marketing,47,1430,edX,19.938.705.611.837.900,6.579,4.0
6084,Course_6084,Technology,27,4326,Coursera,15.294.175.478.416.400,7.513,3.9
6086,Course_6086,Marketing,60,1626,LinkedIn Learning,1.656.549.736.000.260,7.209,3.4
6087,Course_6087,Technology,31,2190,Coursera,8.113.135.177.409.580,8.5,4.7
6088,Course_6088,Office Tools,68,314,LinkedIn Learning,1.671.524.775.317.230,5.667,3.4
6089,Course_6089,Data Science,74,1152,Coursera,179.074.784.034.602,6.474,4.3
6090,Course_6090,Technology,80,2178,edX,3.703.480.642.916.380,6.425,3.4
6091,Course_6091,Programming,20,4199,LinkedIn Learning,13.686.703.242.541.400,5.305,3.0
6092,Course_6092,AI,18,1929,Coursera,7.966.689.735.903.850,9.479,3.1
6093,Course_6093,Design,82,1023,LinkedIn Learning,12.914.097.218.666.500,8.23,3.6
6094,Course_6094,Data Science,92,3055,Coursera,565.746.760.220.275,8.955,4.0
6095,Course_6095,Office Tools,32,3251,Udemy,11.664.671.676.180.300,5.097,4.9
6096,Course_6096,Office Tools,89,1149,edX,7.030.203.312.584.530,85.311,4.7
6097,Course_6097,AI,42,4373,edX,10.586.419.740.102.900,7.475,3.8
6098,Course_6098,Design,95,3231,Udemy,17.743.596.563.407.800,9.654,4.8
6099,Course_6099,Business,48,4493,Udemy,8.756.838.198.935.320,9.997,3.1
6100,Course_6100,Business,24,756,Udemy,2.140.709.905.417.580,9.941,3.3
6101,Course_6101,Finance,39,4406,LinkedIn Learning,5.783.546.310.989.340,8.732,3.4
6104,Course_6104,Technology,17,256,Coursera,7.406.337.362.450.340,7.104,4.8
6105,Course_6105,Programming,79,2028,Udemy,1.345.660.517.330.770,9.799,4.9
6106,Course_6106,Design,95,1646,edX,10.996.952.971.699.300,7.361,3.3
6107,Course_6107,Office Tools,99,1378,Coursera,15.352.932.381.182.800,6.38,3.9
6108,Course_6108,Data Science,28,754,LinkedIn Learning,1.929.351.839.253.520,7.179,3.9
6109,Course_6109,AI,21,2763,LinkedIn Learning,7.870.895.932.197.180,7.924,3.3
6110,Course_6110,AI,34,4857,Udemy,10.293.007.801.702.500,9.57,4.0
6111,Course_6111,Finance,41,831,Udemy,7.305.610.865.316.190,9.829,4.6
6112,Course_6112,Technology,46,430,LinkedIn Learning,9.885.118.139.462.850,8.816,4.2
6114,Course_6114,Data Science,82,2198,LinkedIn Learning,58.581.197.292.644,7.415,3.1
6115,Course_6115,Programming,54,3941,edX,14.035.179.759.820.800,6.443,4.5
6116,Course_6116,Design,66,4908,Udemy,13.013.802.474.326.700,8.513,4.1
6117,Course_6117,Business,92,3782,Udemy,16.514.616.934.214.700,6.589,3.6
6118,Course_6118,Data Science,80,3735,edX,7.429.515.422.900.520,5.905,4.2
6119,Course_6119,Business,19,185,Coursera,6.430.714.158.627.650,8.072,3.9
6120,Course_6120,Marketing,43,2418,Udemy,16.509.376.852.053.700,6.512,3.3
6122,Course_6122,AI,82,381,Coursera,1.401.592.327.623.540,9.178,3.6
6123,Course_6123,Marketing,46,3820,Udemy,1.093.844.485.707.100,5.041,4.5
6124,Course_6124,Programming,88,1863,edX,5.263.714.944.586.900,9.05,4.8
6125,Course_6125,Data Science,15,1687,Udemy,916.579.539.863.884,6.984,3.7
6126,Course_6126,Business,91,4531,edX,8.242.454.702.391.920,6.044,3.2
6127,Course_6127,Design,86,1090,edX,788.191.209.001.169,5.593,3.1
6128,Course_6128,Business,50,1705,Udemy,9.472.424.184.878.350,5.748,4.2
6129,Course_6129,Marketing,22,3435,Coursera,19.728.552.336.728.400,82.768,3.3
6130,Course_6130,Marketing,88,1297,Udemy,11.686.408.196.762.700,9.38,4.5
6131,Course_6131,Technology,81,3393,Coursera,12.508.810.855.893.500,5.087,3.1
6132,Course_6132,AI,11,3092,LinkedIn Learning,17.793.759.161.777.100,5.808,4.7
6133,Course_6133,Finance,67,4239,edX,6.005.365.540.197.600,6.812,3.5
6135,Course_6135,Marketing,70,1152,Coursera,15.759.350.220.121.000,8.616,4.5
6137,Course_6137,Data Science,87,854,Udemy,17.578.139.965.407.700,8.233,3.3
6138,Course_6138,Technology,23,1756,LinkedIn Learning,1.683.040.767.737.230,9.401,3.4
6139,Course_6139,AI,52,4005,edX,5.288.543.519.081.650,83.076,4.2
6140,Course_6140,Marketing,86,2786,Coursera,27.254.806.696.088.800,6.565,4.5
6141,Course_6141,Design,27,636,Coursera,1.595.863.656.333.740,6.373,4.9
6142,Course_6142,Marketing,28,4810,Coursera,7.862.159.526.939.810,5.378,4.3
6144,Course_6144,Technology,54,603,LinkedIn Learning,4.138.718.488.192.840,8.285,3.0
6145,Course_6145,Marketing,31,4227,LinkedIn Learning,6.148.374.572.577.690,8.751,3.5
6146,Course_6146,Finance,56,2006,Coursera,9.077.530.288.418.550,9.524,3.1
6147,Course_6147,Data Science,14,1866,edX,18.171.926.158.116.000,55.724,4.3
6148,Course_6148,Business,91,4697,edX,19.940.558.168.544.500,6.486,3.1
6150,Course_6150,AI,66,1904,Udemy,11.925.555.772.973.400,9.012,3.4
6151,Course_6151,Design,74,3149,Coursera,23.366.638.782.379.800,7.013,4.4
6152,Course_6152,Design,27,2536,edX,11.324.011.692.142.400,5.902,4.9
6153,Course_6153,Data Science,23,3131,Udemy,9.228.487.339.599.390,6.136,4.9
6154,Course_6154,Office Tools,74,2397,edX,8.204.163.944.618.380,8.97,4.9
6155,Course_6155,Finance,21,4560,Coursera,1.481.459.308.992.940,57.1,4.2
6157,Course_6157,Technology,43,364,Coursera,1.460.404.849.180.520,76.108,3.8
6159,Course_6159,Office Tools,85,791,edX,1.890.919.635.952.540,8.793,4.2
6160,Course_6160,Office Tools,36,2543,Coursera,10.091.553.086.486.600,6.881,3.1
6161,Course_6161,Finance,72,2269,Udemy,9.434.552.557.380.810,9.534,4.4
6162,Course_6162,Programming,41,1770,Coursera,31.542.641.657.948.500,7.481,3.9
6163,Course_6163,Data Science,28,3484,edX,13.148.510.762.689.200,9.006,3.5
6164,Course_6164,Business,43,105,LinkedIn Learning,6.590.392.365.013.400,8.185,3.9
6165,Course_6165,AI,26,4294,edX,1.040.942.784.392.140,8.084,3.9
6166,Course_6166,Finance,23,3752,Udemy,16.432.066.741.393.700,6.292,3.1
6168,Course_6168,Business,93,1136,edX,7.093.070.971.240.840,7.498,3.8
6169,Course_6169,Design,96,375,Coursera,14.635.176.197.918.200,6.822,4.5
6170,Course_6170,Marketing,42,4624,Udemy,11.482.469.653.845.600,9.817,3.6
6171,Course_6171,Programming,24,904,Coursera,1.668.952.821.908.950,5.605,4.0
6172,Course_6172,Programming,15,730,LinkedIn Learning,8.265.680.819.620.140,6.073,3.8
6173,Course_6173,Business,58,1030,edX,17.053.658.094.716.700,7.906,3.9
6174,Course_6174,Technology,72,4074,edX,18.322.005.418.749.800,9.72,3.9
6175,Course_6175,Programming,90,3144,edX,9.954.625.958.439.960,7.71,4.0
6176,Course_6176,Marketing,20,4809,Coursera,17.931.545.988.292.000,5.334,4.5
6177,Course_6177,Office Tools,95,218,Udemy,25.456.433.207.558.800,9.153,3.4
6178,Course_6178,Marketing,84,1584,edX,13.649.388.411.740.300,53.488,3.4
6179,Course_6179,Design,45,4669,edX,22.037.361.465.658.900,7.972,3.4
6181,Course_6181,Business,75,4754,Udemy,12.938.469.626.946.600,8.696,4.9
6182,Course_6182,Technology,25,332,edX,6.930.641.966.645.500,8.232,4.2
6183,Course_6183,Marketing,26,3867,LinkedIn Learning,18.684.424.307.921.900,52.371,4.5
6184,Course_6184,Programming,48,1421,LinkedIn Learning,17.991.747.701.375.400,9.54,3.8
6185,Course_6185,Business,64,4807,Udemy,11.937.019.124.103.300,63.127,4.5
6186,Course_6186,Design,30,4513,LinkedIn Learning,30.000.283.683.870.400,9.229,4.6
6187,Course_6187,Marketing,22,1011,Coursera,315.954.986.360.511,7.682,3.4
6188,Course_6188,Programming,65,3089,edX,8.432.640.056.112.780,55.032,3.8
6190,Course_6190,Technology,94,3808,Udemy,969.404.747.786.826,9.342,4.1
6191,Course_6191,Finance,68,2450,Udemy,2.653.718.503.221.090,6.377,4.8
6192,Course_6192,Design,47,1426,Coursera,1.148.095.429.270.980,7.221,3.4
6194,Course_6194,Data Science,56,2985,Coursera,12.679.458.707.461.100,8.345,4.0
6195,Course_6195,Marketing,50,3061,Udemy,2.603.137.484.325.680,7.633,3.6
6196,Course_6196,Finance,55,2364,Coursera,1.628.978.146.107.940,6.556,4.0
6198,Course_6198,Marketing,22,1763,Udemy,498.483.767.726.165,8.065,3.9
6199,Course_6199,AI,87,4718,Coursera,1.553.265.823.045.000,6.663,3.3
6200,Course_6200,AI,36,3592,LinkedIn Learning,12.643.084.567.169.400,9.442,4.5
6201,Course_6201,Design,75,1821,edX,7.495.210.281.345.420,6.409,4.6
6202,Course_6202,Office Tools,14,1411,Coursera,54.763.674.146.278.900,56.728,4.3
6204,Course_6204,AI,96,4608,LinkedIn Learning,11.459.458.478.977.900,7.851,3.5
6205,Course_6205,Programming,82,984,Udemy,18.612.646.715.927.800,6.926,3.1
6206,Course_6206,Finance,58,1898,Coursera,63.828.169.401.918.100,90.322,4.8
